source,created_at,id_str,word
Android,2013-03-02T13:17:19Z,307842051062501376,canned
Android,2013-03-02T13:19:07Z,307842507637653504,@scottybuoy13
Android,2013-03-02T13:29:11Z,307845039382491138,@lmward7
Android,2013-03-02T13:36:07Z,307846783864827904,@kharmdd59
Android,2013-03-02T13:36:07Z,307846783864827904,kevin
Android,2013-03-02T13:36:07Z,307846783864827904,trump
Android,2013-03-02T13:36:07Z,307846783864827904,doral
Android,2013-03-03T02:49:03Z,308046332109656065,@billionirv
Android,2013-03-03T02:49:03Z,308046332109656065,nice
Android,2013-03-03T02:49:03Z,308046332109656065,words
Android,2013-03-03T02:49:03Z,308046332109656065,irv
Android,2013-03-03T02:50:14Z,308046629771038720,@vin7768
Android,2013-03-03T02:50:14Z,308046629771038720,vincent
Android,2013-03-03T02:59:34Z,308048979671793667,chris
Android,2013-03-03T02:59:34Z,308048979671793667,jackson
Android,2013-03-03T02:59:34Z,308048979671793667,dumb
Android,2013-03-03T02:59:34Z,308048979671793667,hear
Android,2013-03-03T02:59:34Z,308048979671793667,soldier
Android,2013-03-03T03:07:30Z,308050975594266624,@mathemagicianuk
Android,2013-03-03T03:10:36Z,308051754686242817,@peace
Android,2013-03-03T03:10:36Z,308051754686242817,janise
Android,2013-03-03T03:10:36Z,308051754686242817,janise
Android,2013-03-03T03:12:57Z,308052346938728448,@juicetucker
Android,2013-03-03T03:12:57Z,308052346938728448,matt
Android,2013-03-03T03:14:17Z,308052680805335040,@richdeleo
Android,2013-03-03T03:14:17Z,308052680805335040,rich
Android,2013-03-03T03:51:57Z,308062161182285824,@splinter48708
Android,2013-03-03T04:57:09Z,308078567739236353,bad
Android,2013-03-03T04:57:09Z,308078567739236353,article
Android,2013-03-03T04:57:09Z,308078567739236353,dying
Android,2013-03-03T04:57:09Z,308078567739236353,dead
Android,2013-03-03T04:57:09Z,308078567739236353,esquire
Android,2013-03-03T04:57:09Z,308078567739236353,magazine
Android,2013-03-03T04:57:09Z,308078567739236353,totally
Android,2013-03-03T04:57:09Z,308078567739236353,false
Android,2013-03-03T04:57:09Z,308078567739236353,lots
Android,2013-03-03T04:57:09Z,308078567739236353,hatred
Android,2013-03-03T04:57:09Z,308078567739236353,boring
Android,2013-03-03T04:57:09Z,308078567739236353,magazine
Android,2013-03-03T04:57:09Z,308078567739236353,close
Android,2013-03-03T12:46:29Z,308196681843896320,@jboyle007
